,-9,-7,-5,-3,-1,1,3,5,7,9,date,newborn,dead,WALE,11
719,54959.18,5513.87,2111.95,324.65,0,0,0,0,0,0,2010-12-23,70159.65,62909.65,3.510825923,0
720,50609.68183,6433.015654,3250,113.61,0,0,0,0,0,0,2010-12-24,67806.30748,60406.30748,3.316390191,0
721,91165.69,18995.36743,1221.05,1215,0,0,0,0,0,0,2010-12-25,120997.1074,112597.1074,3.894353282,0
722,61287.57677,6575.859038,1436.5,40,700,0,0,0,0,0,2010-12-26,77289.93581,70039.93581,5.296288337,0
723,42846.85397,27806.891,19709.16,256.27,900,0,0,0,0,0,2010-12-27,99819.17496,91519.17496,13.87606404,0
724,35451.79,19371.07396,1547.76,250.17,0,0,0,0,0,0,2010-12-28,65070.79396,56620.79396,5.914560121,0
725,34071.21,71646.92258,2830.38,2300.07,0,0,0,0,0,0,2010-12-29,119098.5826,110848.5826,13.34460129,0
726,37389.81,21113.55239,5230.6,866.65,0,0,0,0,0,0,2010-12-30,73050.61239,64600.61239,7.18698398,0
727,40482.1,6601.693351,12161,171.68,0,0,0,0,0,0,2010-12-31,67516.47335,59416.47335,9.596639946,0
728,47678.38,6842.669153,95.69,614.39,15,0,0,0,0,0,2011-01-01,64296.12915,55246.12915,2.017982436,0
729,25929.61,11685.89267,5709.29,2139.19,0,1100,0,0,0,0,2011-01-02,55313.98267,46563.98267,31.28980688,0
730,44342.15897,18317.36562,3721.67,1145.160001,78.17,0,0,0,0,0,2011-01-03,75404.52459,67604.52459,7.690656347,0
731,31261.62909,8276.51775,201.16,450.11,0,0,0,0,0,0,2011-01-04,47239.41684,40189.41684,3.165861637,0
732,32849.55277,15240.15808,471.7184871,463.39,351.6,50,0,0,0,0,2011-01-05,57126.41934,49426.41934,6.90027764,0
733,18330.066,11937.59627,215.75,1,1500,0,0,0,0,0,2011-01-06,39034.41227,31984.41227,16.52518537,0
734,37440.258,12861.71011,5591.268785,5,500,150,0,0,0,0,2011-01-07,64748.23689,56548.23689,10.64742923,0
735,36073.72,14360.14,6718.13,475,1350,0,0,0,0,0,2011-01-08,67476.99,58976.99,14.85535206,0
736,26455.11469,5768.07,5383.51,676.5,0,0,0,0,0,0,2011-01-09,46433.19469,38283.19469,9.860170057,0
737,47771.97235,15675.49621,3323.27,15378.94,0,0,0,0,0,0,2011-01-10,90249.67856,82149.67856,24.88054858,0
738,45822.11,17970.55153,10570.16615,6100,23850,0,0,0,0,0,2011-01-11,112912.8277,104312.8277,86.89407518,0
739,47343.05,7949.442016,3636.25,250,0,0,0,0,0,0,2011-01-12,67528.74202,59178.74202,4.494287843,0
740,47192.79988,34473.61373,35778.23,2504.48,22.01,0,0,0,0,0,2011-01-13,129371.1336,119971.1336,18.09469742,0
741,49713.93,28445.40653,2437.64,2358,1060,1250,0,0,0,0,2011-01-14,94314.97653,85264.97653,16.3396266,0
742,38128.48494,15182.31743,3739.85,0.75,0,0,0,0,0,0,2011-01-15,64901.40237,57051.40237,4.544659645,0
743,42843.26786,8491.780604,3246.647929,10248.37,0.05,0,0,0,0,0,2011-01-16,73530.1164,64830.1164,27.14494206,0
744,29747.24036,26110.19951,2298.894836,51,150,0,0,0,0,0,2011-01-17,67407.33471,58357.33471,11.92750744,0
745,42726.20648,56172.37444,5834.1,100.05,50,0,0,0,0,0,2011-01-18,111932.7309,104882.7309,7.563555579,0
746,25141.74,12881.63371,6268.05,9913.84,1600,4000,0,0,0,0,2011-01-19,68255.26371,59805.26371,62.69099781,0
747,26048.48572,20990.21129,4062.149823,1052,0,0,0,0,0,0,2011-01-20,61452.84684,52152.84684,11.61129284,0
748,35580.75153,20490.29239,3937.121043,968.62,0,0,0,0,0,0,2011-01-21,69676.78496,60976.78496,9.739574201,0
749,35043.08161,26500.39532,7402.219389,660.1,70.83,0,0,0,0,0,2011-01-22,77926.62632,69676.62632,9.942869071,0
750,32219.74,25733.13639,16872.96453,4743.57,550.01,0,0,0,0,0,2011-01-23,88619.42091,80119.42091,27.68258226,0
751,33449.6953,22192.87342,7089.009158,6051.19,0,0,0,0,0,0,2011-01-24,78182.76788,68782.76788,22.20166438,0
752,37793.44307,12502.48,1924.05,2394.5,0,0,0,0,0,0,2011-01-25,62414.47307,54614.47307,7.716254984,0
753,37594.31,9395.01,1671.43,11519.01,5500,0,0,0,0,0,2011-01-26,74679.76,65679.76,46.79360674,0
754,593116.99,118493.9291,190539.21,132801.66,256.05,0,0,0,0,0,2011-01-27,1043207.839,1035207.839,28.22058235,0
755,30599.25,5784.08,3156.72,545.12,5955.09,0,0,0,0,0,2011-01-28,53940.26,46040.26,35.77971801,0
756,33371.47,13004.77,10432.23196,808.28,10000.21,0,0,0,0,0,2011-01-29,75666.96196,67616.96196,43.6879853,0
757,371950.46,13359.06,3754.31868,1281.52,50,0,0,0,0,0,2011-01-30,398195.3587,390395.3587,1.121770588,0
758,121614.1,25076.90982,37766.51,4800.06,0,0,0,0,0,0,2011-01-31,197757.5798,189257.5798,10.9616027,0
759,58295.17982,39188.03206,22179.3,582.73,961.1,0,0,0,0,0,2011-02-01,129406.3419,121206.3419,13.20076718,0
760,36728.07,54054.78104,21578.49,1254.92,205.05,0,0,0,0,0,2011-02-02,121721.311,113821.311,16.21203459,0
761,42519.73,16796.768,4091.92,2175.51001,100.15,50,0,0,0,0,2011-02-03,73734.07801,65734.07801,9.549475455,0
762,29509.77587,15924.05048,2662.758345,4103.53,850.08,100,0,0,0,0,2011-02-04,62850.19469,53150.19469,18.06876003,0
763,34669.09502,29073.15512,5128.711925,402.04,347.55,0,0,0,0,0,2011-02-05,78570.55206,69620.55206,8.809330549,0
764,32401.78152,29737.42,1694.72,13838.58,150,0,0,0,0,0,2011-02-06,86672.50152,77822.50152,23.60848256,0
765,84332.33489,30128.15826,7722.703121,30850,1235,500,0,0,0,0,2011-02-07,164918.1963,154768.1963,30.95364493,0
766,39773.49723,24219.36737,422.31,2257.3,6.51,0,0,0,0,0,2011-02-08,75078.9846,66678.9846,5.137731562,0
767,70504.80242,38995.35591,11932.51639,5946.8701,607.61,200,0,0,0,0,2011-02-09,137787.1548,128187.1548,15.70223736,0
768,176883.9267,33914.85379,3185.84186,1515.259998,1794.93,0,0,0,0,0,2011-02-10,226594.8124,217294.8124,4.380915165,0
769,207699.3343,27467.44229,6927.883043,1651.05,8165.06,0,0,0,0,0,2011-02-11,261210.7697,251910.7697,10.12005067,0
770,114133.6872,13022.95818,2022.990828,1520.64,910.13,100,0,0,0,0,2011-02-12,141510.4062,131710.4062,4.211283998,0
771,82488.59818,18122.68,2004.13,601.48,1005.67,0,0,0,0,0,2011-02-13,114122.5582,104222.5582,5.001228612,0
772,79775.78,22306.63,1307.891377,1613.9,19177.14,5995,0,0,0,0,2011-02-14,139976.3414,130176.3414,59.69888051,0
773,64882.54,24562.79396,265.46,1276.69,814.88,0,0,0,0,0,2011-02-15,103052.364,91802.36396,5.828656467,0
774,49087.4177,10182.96245,174.79,781.15,1215.16,0,0,0,0,0,2011-02-16,73041.48015,61441.48015,6.725518407,0
775,83346.54511,8113.91,1066.2,796.65,311.55,0,0,0,0,0,2011-02-17,105184.8551,93634.85511,2.77049609,0
776,88550.34,21017.85369,5930.42,1120.34,1615.07,200,0,0,0,0,2011-02-18,129034.0237,118434.0237,8.590710004,0
777,163570.41,10056.53,1927.9,806.15,785,300,0,0,0,0,2011-02-19,185495.99,177445.99,3.356167361,0
778,179465.4,25608.54,10547.78,120.95,61.38,0,0,0,0,0,2011-02-20,225704.05,215804.05,4.092759798,0
779,210791.19,15461.37,1351.11,211.61,1275,200,0,0,0,0,2011-02-21,238990.28,229290.28,2.341199723,0
780,323983.31,14787.57,4170.395468,4200,258.05,0,0,0,0,0,2011-02-22,357949.3255,347399.3255,2.704835661,0
781,340151.76,17722.85,795.4078538,0,830,50,0,0,0,0,2011-02-23,371700.0179,359550.0179,1.037574603,0
782,181133.5,30675.84769,951.26,4143.43,1705.5,550,0,0,0,0,2011-02-24,229509.5377,219159.5377,6.40264021,0
783,155105.0582,18355.81049,646.1904858,150.12,740,650,0,0,0,0,2011-02-25,186897.1792,175647.1792,3.672343993,0
784,133559.1205,13947.81001,4328.45,51.5,13100,0,0,0,0,0,2011-02-26,178786.8805,164986.8805,26.01514179,0
785,126828.2386,42470.91,14025.17,5055.1,1055.11,300,0,0,0,0,2011-02-27,201934.5286,189734.5286,12.6431096,0
786,83544.15,18838.09785,18534.27,3704.99,162,100,0,0,0,0,2011-02-28,132383.5079,124883.5079,12.37323075,0
787,619034.6345,134888.8679,222935.82,53921.48,2521.2,1.44,0,0,0,0,2011-03-01,1039803.442,1033303.442,19.14056541,0
788,2233199.645,198486.7251,3235.59,100.5,92.4,800,0,0,0,0,2011-03-02,2444314.861,2435914.861,0.315862892,0
789,178891.0045,48527.0041,1034.55,51,200,0,0,0,0,0,2011-03-03,238003.5586,228703.5586,1.066567535,0
790,242153.9558,53044.5512,6157.099514,491.86,650.03,0,0,0,0,0,2011-03-04,313547.4965,302497.4965,2.772822154,0
791,103762.3861,17820.41092,1768.92,0,4855,0.03,0,0,0,0,2011-03-05,142056.747,128206.747,10.46840209,0
792,127196.4643,54598.281,850.67,103.86,250,0,0,0,0,0,2011-03-06,196699.2753,182999.2753,1.086431085,0
793,160172.9825,46370.65329,500.1109715,100.14,55,0,0,0,0,0,2011-03-07,217748.8867,207198.8867,1.177788455,0
794,148701.0895,31608.0199,1204.27,4413.98,205,50,0,0,0,0,2011-03-08,195532.3594,186182.3594,4.933619236,0
795,232977.9967,11241.94613,173.54,5.15,155.17,0,0,0,0,0,2011-03-09,252553.8028,244553.8028,0.463353698,0
796,302987.1296,32523.02679,2550.15,97.1,450,0,0,0,0,0,2011-03-10,344107.4064,338607.4064,0.999981342,0
797,235929.4534,9268.426963,937.36,267.57,50,1200,0,0,0,0,2011-03-11,254152.8103,247652.8103,2.660845393,0
798,126365.3819,12232.34472,619.86,17234.68,0.01,50,0,0,0,0,2011-03-12,163502.2766,156502.2766,11.70374237,0
799,145396.2764,48509.3902,10948.76,19.95,240.05,50,0,0,0,0,2011-03-13,211014.4266,205164.4266,4.004683869,0
800,92629.5156,85270.9848,15847.65391,13902.01,0,0,0,0,0,0,2011-03-14,213250.1643,207650.1643,15.7662602,0
801,88074.80964,20747.44525,3927.761742,7582.48,1188,0,0,0,0,0,2011-03-15,127120.4966,121520.4966,11.2441201,0
802,119597.0204,12878.7314,1310.44,9898.43,465.1,9600,0,0,0,0,2011-03-16,160549.7218,153749.7218,35.98543136,0
803,128323.8468,18765.59,11778.97,6.05,1650,0,0,0,0,0,2011-03-17,167574.4568,160524.4568,7.63867578,0
804,152788.755,12012.32099,5811.948263,1.02,100,0,0,0,0,0,2011-03-18,176714.0442,170714.0442,2.103523296,0
805,106936.4078,9364.63,1795.77,718.16,353,0,0,0,0,0,2011-03-19,124917.9678,119167.9678,3.063223673,0
806,126730.378,10715.04453,884.6781062,604.9989725,0,0,0,0,0,0,2011-03-20,145785.0996,138935.0996,1.334468673,0
807,129665.1269,15923.50032,366.44,4465.67,0.06,1045,0,0,0,0,2011-03-21,158865.7972,151465.7972,7.166156783,0
808,171588.9149,29620.0404,2691.794061,100.05,150,550,0,0,0,0,2011-03-22,210650.7993,204700.7993,3.484141332,0
809,224536.376,19610.59079,1864.71453,7569.092643,474.0096041,501,0,0,0,0,2011-03-23,262405.7836,254555.7836,5.719415069,0
810,199125.1007,32476.86724,3346.92,13202.16,3492.12,149,0,0,0,0,2011-03-24,259392.1679,251792.1679,14.23981097,0
811,267712.1535,14946.41709,1659.2,366.22,412,101,0,0,0,0,2011-03-25,293846.9906,285196.9906,1.349881739,0
812,265771.8293,26405.10996,15235.97,10710.2,1060.01,50,0,0,0,0,2011-03-26,326133.1193,319233.1193,9.656062391,0
813,107337.1623,18894.13943,13551.97048,4438.29,945.05,0,0,0,0,0,2011-03-27,152316.6123,145166.6123,10.49275083,0
814,114113.5822,17522.2403,2339.18,21.69,1507.51,0,0,0,0,0,2011-03-28,143904.2025,135504.2025,4.930131719,0
815,93913.94348,13281.21775,2248.87,156.79,200.05,300,0,0,0,0,2011-03-29,118250.8712,110100.8712,3.359946654,0
816,90141.52951,30854.04757,527.1583501,1.74,606.05,50,0,0,0,0,2011-03-30,129980.5254,122180.5254,2.530198409,0
817,112072.7619,21981.44286,2751.51818,50.5,1,350,0,0,0,0,2011-03-31,147257.223,137207.223,3.535181029,0
818,65080.22758,10756.92857,986.09,1337.272118,149.99,250,0,0,0,0,2011-04-01,87360.50827,78560.50827,5.926370833,0
819,55001.41,39761.80462,251.2101,1.05,0,0,0,0,0,0,2011-04-02,104015.4747,95015.47472,2.42478209,0
820,65706.77167,13536.76647,1688.43,125.88,250.07,100,0,0,0,0,2011-04-03,90157.91813,81407.91813,3.251250622,0
821,96410.09511,27666.41896,6346.7008,2206.52,11355.52,0,0,0,0,0,2011-04-04,152885.2549,143985.2549,21.32982678,0
822,86531.76957,17745.61542,5048.65,8687.8,255,1650,0,0,0,0,2011-04-05,129618.835,119918.835,18.11384635,0
823,63412.8102,16540.2881,4338.94,171.15,455.01,1100,0,0,0,0,2011-04-06,93418.1983,86018.1983,10.12460189,0
824,89604.1582,17300.67697,2569.64,296.68,51.5,800,0,0,0,0,2011-04-07,117972.6552,110622.6552,5.541152886,0
825,87971.36377,31580.90218,7354.4401,250.04,55,750,0,0,0,0,2011-04-08,136261.7461,127961.7461,8.002144809,0
826,129175.89,10716.5301,1357.73,116.93,230,0,0,0,0,0,2011-04-09,149397.0801,141597.0801,1.295362591,0
827,67032.696,16517.929,1250.71,120.1636892,86.46,0,0,0,0,0,2011-04-10,93657.95869,85007.95869,2.681960571,0
828,61121.564,22580.96943,2538.390336,338.76879,182.96,200,0,0,0,0,2011-04-11,95112.65255,86962.65255,5.336203189,0
829,89536.95406,36753.9918,9908.950694,55.87,126.82,1950,0,0,0,0,2011-04-12,146482.5866,138332.5866,11.43996401,0
830,137571.6918,28265.71751,10058.0246,711.51,682.3,700,0,0,0,0,2011-04-13,187689.2439,177989.2439,8.179900972,0
831,82618.86708,59253.5631,1614.43,745.03,500.09,1100,0,0,0,0,2011-04-14,153831.9802,145831.9802,7.471528581,0
832,57047.1834,32135.71488,5582.521043,706.81,251,5362.74,0,0,0,0,2011-04-15,107885.9693,101085.9693,28.76719696,0
833,297210.0394,32268.28146,3337.0404,6384.11,3674.55,850,0,0,0,0,2011-04-16,352374.0212,343724.0212,7.743829004,0
834,1218533.134,73704.0257,7023.0725,854.66,71.95,100,0,0,0,0,2011-04-17,1309286.842,1300286.842,0.577161626,0
835,67856.23702,31426.85011,25607.9301,1082.23,1455.8,950,0,0,0,0,2011-04-18,135779.0472,128379.0472,22.70282073,0
836,2547352.607,96532.0917,3281.3792,292.3961489,500.55,947.5,0,0,0,0,2011-04-19,2656606.524,2648906.524,0.645201895,0
837,4747108.787,33005.76,3473.6,613.62,1760.63,900,0,0,0,0,2011-04-20,4794062.397,4786862.397,0.275795734,0
838,374642.6217,43894.46,13103.7,74.92,10.05,0,0,0,0,0,2011-04-21,439075.7517,431725.7517,1.834188132,0
839,74777.97233,27446.97161,53816.4303,152.07,1104.8,450,0,0,0,0,2011-04-22,166548.2442,157748.2442,17.90501881,0
840,85114.939,51485.8009,20613.86632,2795.12,65.61,6000,0,0,0,0,2011-04-23,174675.3362,166075.3362,27.03976549,0
841,60912.95218,24481.506,10584.6502,4463.603911,1190.11,0,0,0,0,0,2011-04-24,109732.8223,101632.8223,17.33438291,0
842,66743.95777,23708.08327,2273.6,199.5,2405.02,2600,0,0,0,0,2011-04-25,107530.161,97930.16103,20.29845267,0
843,145022.9922,24216.22568,3834.37,1714.75,2897.55,550,0,0,0,0,2011-04-26,187985.8879,178235.8879,9.355643337,0
844,197002.2111,36397.62912,8175.158937,1673.219064,2860.91,1450,0,0,0,0,2011-04-27,256709.1283,247559.1283,8.475681432,0
845,102056.3477,25405.6165,10163.8801,5729.56,1059.6,4350,0,0,0,0,2011-04-28,156965.0043,148765.0043,24.13400768,0
846,458341.6853,27146.07356,30974.2217,253832.56,2679.67,3649.9,0,0,0,0,2011-04-29,786624.1106,776624.1106,35.19600948,0
847,146494.9542,243310.3787,6616.2402,3336.122974,2896,1600,0,0,0,0,2011-04-30,413703.6961,404253.6961,8.572761086,0
848,120252.9742,27564.62586,8724.365,1079.29,3231.43,1500,0,0,0,0,2011-05-01,171302.6851,162352.6851,14.86444712,0
849,91562.58609,18670.36039,1789.55,906.25,4557.57,2050,0,0,0,0,2011-05-02,129386.3165,119536.3165,21.95627419,0
850,131815.7287,34338.13889,3762.07,9904.39,7878.79,250,0,0,0,0,2011-05-03,197749.1176,187949.1176,20.27652572,0
851,158173.5376,50088.96824,33435.01927,31535.53841,6105.6,500,0,0,0,0,2011-05-04,289688.6635,279838.6635,32.16639365,0
852,127483.8667,23709.09002,4883.9117,375.64,1291.1,1150,0,0,0,0,2011-05-05,169843.6085,158893.6085,8.297076246,0
853,207333.734,22059.40698,39072.25,11201.99217,172.59,1000,0,0,0,0,2011-05-06,291739.9731,280839.9731,14.21597208,0
854,177573.1483,36713.52722,3884.732556,74.69,2570.02,1200,0,0,0,0,2011-05-07,232716.118,222016.118,7.437498398,0
855,298086.1523,223930.1429,4876.6904,24.29090031,2862.46,150,0,0,0,0,2011-05-08,540879.7365,529929.7365,5.011854421,0
856,111140.9015,33453.21662,1527.94,1774.87,4616.69,150,0,0,0,0,2011-05-09,164613.6181,152663.6181,11.91113373,0
857,312932.112,232027.7261,8187.011141,6654.62,4614.9,3229.6,0,0,0,0,2011-05-10,576795.9692,567645.9692,7.175124949,0
858,101065.7212,43952.25632,3597.273143,18163.49,4412,5050,0,0,0,0,2011-05-11,185790.7406,176240.7406,32.69182726,0
859,111957.368,41612.08241,5389.760486,2330.746575,45905.39,700,0,0,0,0,2011-05-12,216345.3475,207895.3475,49.29696055,0
860,175856.7216,247013.1561,12911.56385,479.7605848,10217.07,6301.06,0,0,0,0,2011-05-13,463129.3321,452779.3321,16.66249833,0
861,1711049.253,55787.89484,11753.881,3144.52,5211.64,400,0,0,0,0,2011-05-14,1799447.188,1787347.188,2.129182594,0
862,230151.2677,65638.96153,7844.340586,6512.48,1312.01,200,0,0,0,0,2011-05-15,322659.0598,311659.0598,9.375158261,0
863,146739.0542,63368.81737,17879.72438,5436.54,44426.35,300,0,0,0,0,2011-05-16,290500.486,278150.486,52.19079818,0
864,123537.918,77997.95303,7505.84,2449.36,2300.29,50,0,0,0,0,2011-05-17,226691.361,213841.361,8.607529956,0
865,115598.0447,53045.39852,4152.8401,4720.391473,3483.12,0,0,0,0,0,2011-05-18,195399.7848,180999.7948,11.78916148,0
866,138349.1874,26103.95907,5979.57,3216.804836,2446.56,4000,1474,0,0,0,2011-05-19,190120.0813,181570.0813,29.33826776,0
867,282812.1723,47378.21251,5389.255,5580.421377,3581.36,650,0,0,0,0,2011-05-20,356391.4212,345391.4212,8.513657595,0
868,332774.4436,313697.9099,2091.421062,988.8515062,4201.2,150,50,0,0,0,2011-05-21,664953.826,653953.826,5.81289957,0
869,557748.3611,315267.7365,2811.63,1030.91,1755.29,50,0,0,0,0,2011-05-22,891263.9276,878663.9276,1.404236634,0
870,420795.803,30357.98467,2281.1004,2483.91,1776.25,550,0,0,0,0,2011-05-23,472545.0481,458245.0481,3.309988943,0
871,322932.1567,16850.27369,3142.6725,688.69,7010.29,3750,0,0,0,0,2011-05-24,369324.0829,354374.0829,10.31132521,0
872,350533.0043,19765.378,2445.31335,1820.990126,6880.57,300,0,0,0,0,2011-05-25,397095.2558,381745.2558,6.419431827,0
873,363573.9822,36536.0799,6511.268467,2890.71,3393.1,0,0,0,0,0,2011-05-26,427705.1406,412905.1406,4.778922525,0
874,205504.5173,326131.2591,1140.59,197.4238028,1514.07,1800,0,0,0,0,2011-05-27,544637.8603,536287.8603,4.828103811,0
875,202403.4246,17934.22722,1274.3099,346.86,1200.56,1798.99,0,0,0,0,2011-05-28,232708.3718,224958.3718,6.87095692,0
876,234391.6695,28018.8291,1340.42,725.79,1504.19,1,0,0,0,0,2011-05-29,274981.8986,265981.8986,3.186432392,0
877,236600.9978,16692.64588,5510.125825,2363.53,7291.1,736.63,0,0,0,0,2011-05-30,276895.0295,269195.0295,10.67198236,0
878,224486.7622,40614.52536,7874.435661,4330.180044,2783.14,0,0,0,0,0,2011-05-31,287589.0432,280089.0432,6.969389282,0
879,224984.0774,37941.03517,4177.03,1045.937654,2427.71,1005,0,0,0,0,2011-06-01,280980.7902,271580.7902,6.648328515,0
880,292241.6711,31919.99988,5997.236082,5227.93,5336.97,2500,10600,0,0,0,2011-06-02,363323.8071,353823.8071,35.70933423,0
881,500187.8103,54835.73903,6755.745,11470.1019,15381.87,23440,50,0,0,0,2011-06-03,622221.2662,612121.2662,26.46982944,0
882,415377.8121,48099.97471,6181.735326,1212.834299,4086.13,1200,50,0,0,0,2011-06-04,487408.4864,476208.4864,5.430419349,0
883,469904.4789,45394.57469,9592.868282,1199.63,24807.14,2351.15,326.03,0,0,0,2011-06-05,563975.8718,553575.8718,16.68992947,0
884,590857.8676,43241.24305,184717.0485,2782.88,3082.32,2350,400.33,0,0,0,2011-06-06,839081.6891,827431.6891,12.35978744,0
885,482648.0697,25324.44604,3556.42759,7986.76,3588.74,550,2150,0,0,0,2011-06-07,534304.4433,525804.4433,8.330734171,0
886,605546.3675,86422.49941,19563.54411,34135.76049,23980.56,13623.08,4350,0,0,0,2011-06-08,796871.8115,787621.8115,27.97908841,0
887,635986.8135,89226.86555,12945.17414,12757.86096,9167.8,10600,750,0,0,0,2011-06-09,782534.5141,771434.5141,13.72074408,0
888,688501.4422,176219.4718,16842.12622,22592.61473,4068.388074,8451.58,4975,0,0,0,2011-06-10,932800.6231,921650.6231,16.28566438,0
889,1346522.324,84253.95666,3083.25474,5605.979924,7538.381453,28050.01,300,0,0,0,2011-06-11,1487953.906,1475353.906,12.49845563,0
890,1274138.481,516179.1239,20610.30668,7151.260379,7415.81,2950,19.01,0,0,0,2011-06-12,1840113.992,1828463.992,6.407918281,0
891,1157362.25,65987.19099,10656.86642,793.7,5821.8,25899.76,1100,0,0,0,2011-06-13,1278971.567,1267621.567,12.49042191,0
892,1283317.96,101904.4942,72754.41213,5575.13,5839.61,38148.24,29050,0,0,0,2011-06-14,1548939.846,1536589.846,34.01048653,0
893,3999952.442,124206.9321,13375.47012,6960.030886,79800.67,2852.64,1550,0,0,0,2011-06-15,4242648.185,4228698.185,5.09177024,0
894,8654643.718,45365.03086,12764.26652,6493.26,7452.4,34800,0,0,0,0,2011-06-16,8770518.675,8761518.675,2.262107999,0
895,1464306.131,60390.37367,6321.372296,29782.79,3892.060965,2310,100,0,0,0,2011-06-17,1576402.728,1567102.728,4.774552879,0
896,1210357.801,37134.5281,5761.217692,2322.4,1013.05,700,81,0,0,0,2011-06-18,1267219.996,1257369.996,1.157288672,0
897,3759434.271,689630.2499,87072.59577,10395.63,9417.804965,3645,3150,0,0,0,2011-06-19,4573895.551,4562745.551,3.966160048,0
898,1255960.929,64577.65443,4052.997131,2224.62,3569.91,1650,0,0,0,0,2011-06-20,1343736.111,1332036.111,1.815628408,0
899,3144983.779,138487.6285,24569.61073,1783.570619,481.14,600,100,0,0,0,2011-06-21,3323655.728,3311005.728,0.662873494,0
900,1250459.633,67629.08093,2269.801479,1593.22,95.2,0,50,0,0,0,2011-06-22,1335096.936,1322096.936,0.504044011,0
901,1085279.602,532985.5845,1505.765988,1863.49,1080.37,160,0,0,0,0,2011-06-23,1634874.812,1622874.812,1.380078362,0
902,4721954.565,41168.5148,6719.124136,1180.620972,630.2994415,1850,1350,0,0,0,2011-06-24,4785653.124,4774853.124,0.608676205,0
903,10640849.88,72803.70956,2687.906937,747.88,710.0049201,140,50,0,0,0,2011-06-25,10725139.38,10717989.38,0.087607712,0
904,3994978.417,25581.1767,1526.706484,1015.7,19809.75,1250,0,0,0,0,2011-06-26,4051611.75,4044161.75,1.611991128,0
905,1750352.19,69321.16549,2391.74447,38804.26,410.55,2000,6250,0,0,0,2011-06-27,1877979.91,1869529.91,6.877362309,0
906,6797861.943,33976.84072,4984.960126,18909.81,1161.89515,1150,5600,0,0,0,2011-06-28,6871645.449,6863645.449,1.204900407,0
907,2719582.971,39467.05048,11387.32162,874.39,4271.59,1050,0,0,0,0,2011-06-29,2785233.323,2776633.323,0.989132194,0
908,1389098.872,77366.59436,23355.45199,6083.61,813.2,50,50,0,0,0,2011-06-30,1506367.728,1496817.728,1.557806878,0
909,1042427.758,62702.63641,919.2979067,457.83,1390.4,1250,0,0,0,0,2011-07-01,1117797.922,1109147.922,1.351348918,0
910,757584.8781,106352.6971,1824.467934,396.5401,305.01,50,0,0,0,0,2011-07-02,874963.5932,866513.5932,0.899671954,0
911,546370.932,19441.0156,2542.942537,232,432.7349829,1200,50,0,0,0,2011-07-03,578519.6251,570269.6251,2.018759477,0
912,1308227.366,40822.45,2880.885084,1570.81,956.8,400,0,0,0,0,2011-07-04,1363358.311,1354858.311,0.854177118,0
913,316714.8648,65491.52016,8471.629364,8741.1,351.15,7850,0,0,0,0,2011-07-05,414570.2644,407620.2644,14.18406454,0
914,477258.9826,87639.62938,2014.772755,718.16,563.16,600,50.01,0,0,0,2011-07-06,576694.7147,568844.7147,2.025605039,0
915,440476.8081,19819.24108,1466.817774,369.65,3451.64,101,0,0,0,0,2011-07-07,472235.1569,465685.1569,2.210957588,0
916,248108.5396,53636.44874,1115.438384,29.86,724.63,1150.18,0,0,0,0,2011-07-08,313015.0967,304765.0967,3.960081288,0
917,2003536.768,70569.16605,1184.196314,113.52,154.1,55,150,0,0,0,2011-07-09,2083212.751,2075762.751,0.241924683,0
918,2385821.249,22776.61177,2417.509697,140.57,13210.61,1000,0,0,0,0,2011-07-10,2432216.551,2425366.551,2.040402321,0
919,930348.8692,67217.45348,3711.950042,180.32,3885.62,1200,0,0,0,0,2011-07-11,1014394.213,1006544.213,2.245010455,0
920,1035594.973,23926.16988,5564.921108,870.02,1399.18,60,0,0,0,0,2011-07-12,1074465.264,1067415.264,0.845845469,0
921,1381433.574,38345.51458,5995.784845,537.52,0.18,56,0,0,0,0,2011-07-13,1435918.574,1426368.574,0.446715801,0
922,1894052.205,25274.06367,3099.588474,273.59,602.78,800,100,0,0,0,2011-07-14,1931402.227,1924202.227,0.489254745,0
923,575121.4566,18493.35854,1255.518238,210.0436892,1700.05,75,0,0,0,0,2011-07-15,604955.4271,596855.4271,1.073587356,0
924,1224576.941,19318.61521,3515.36585,202.37,225.06,205,0,0,0,0,2011-07-16,1255893.352,1248043.352,0.34389405,0
925,531206.8352,21936.29496,7469.990332,759.01,800.05,350,50,0,0,0,2011-07-17,571072.1805,562572.1805,1.942380964,0
926,2788589.553,500154.4971,6182.551432,3886.15,1118.97,1615,0,0,0,0,2011-07-18,3310046.721,3301546.721,3.942857944,0
927,2700342.949,21939.92241,7439.937185,3120.92,689.9,950.05,50,0,0,0,2011-07-19,2741633.678,2734533.678,0.624402563,0
928,383716.9098,20048.68991,137885.7625,562.42,1011.06,5.05,0,0,0,0,2011-07-20,550679.8922,543229.8922,8.523997714,0
929,1307004.783,22987.91873,2331.006162,128.31,58.02,200,0,0,0,0,2011-07-21,1340310.038,1332710.038,0.240419105,0
930,1492121.911,51428.94974,7541.176072,263.08,100.05,50,0,0,0,0,2011-07-22,1559055.167,1551505.167,0.359634572,0
931,565790.0259,36040.40032,1645.917349,293.96,0.05,150,100,0,0,0,2011-07-23,611320.3536,604020.3536,0.661055218,0
932,513555.0293,21168.33597,4215.299559,2505.17,30.26,100,0,0,0,0,2011-07-24,549874.0948,541574.0948,1.395762421,0
