Date,Volume
2019/7/1,31015895223 
2019/6/30,29378589324 
2019/6/29,27256473494 
2019/6/28,29923961128 
2019/6/27,35087757766 
2019/6/26,39977475223 
2019/6/25,45105733173 
2019/6/24,24879684533 
2019/6/23,19271652365 
2019/6/22,20998326502 
2019/6/21,29995204861 
2019/6/20,20624008643 
2019/6/19,17846823784 
2019/6/18,15546809946 
2019/6/17,15848210536 
2019/6/16,15562951919 
2019/6/15,23348550311 
2019/6/14,18371033226 
2019/6/13,19831162906 
2019/6/12,18669407147 
2019/6/11,19034432883 
2019/6/10,17107279932 
2019/6/9,18689275117 
2019/6/8,16610726547 
2019/6/7,16522722810 
2019/6/6,19141423231 
2019/6/5,19474611077 
2019/6/4,21760923463 
2019/6/3,24609731549 
2019/6/2,22004511436 
2019/6/1,20266216022 
2019/5/31,22488303544 
2019/5/30,25365190957 
2019/5/29,29246528551 
2019/5/28,23473479966 
2019/5/27,24226919267 
2019/5/26,27949839564 
2019/5/25,26677970091 
2019/5/24,22256813107 
2019/5/23,25919126991 
2019/5/22,24457107820 
2019/5/21,24719473175 
2019/5/20,25127245056 
2019/5/19,23843404340 
2019/5/18,25902422040 
2019/5/17,21354286562 
2019/5/16,30066644905 
2019/5/15,33167197581 
2019/5/14,28344112920 
2019/5/13,32031452227 
2019/5/12,28677672181 
2019/5/11,27773333680 
2019/5/10,28867562329 
2019/5/9,19419875368 
2019/5/8,16784645411 
2019/5/7,15320605300 
2019/5/6,18026409033 
2019/5/5,15737171804 
2019/5/4,14808830723 
2019/5/3,17567780766 
2019/5/2,18720780006 
2019/5/1,14644460907 
2019/4/30,13679528236 
2019/4/29,13878964574 
2019/4/28,13735490672 
2019/4/27,12819992056 
2019/4/26,13111274675 
2019/4/25,16812108040 
2019/4/24,15330283408 
2019/4/23,17048033399 
2019/4/22,15867308108 
2019/4/21,14601631648 
2019/4/20,13731844223 
2019/4/19,13169647522 
2019/4/18,13780238655 
2019/4/17,13256489918 
2019/4/16,12438480677 
2019/4/15,11618660197 
2019/4/14,12290155061 
2019/4/13,10391952498 
2019/4/12,10823289598 
2019/4/11,13675206312 
2019/4/10,16555616019 
2019/4/9,15504590933 
2019/4/8,14722104361 
2019/4/7,17154113634 
2019/4/6,16655416140 
2019/4/5,16929795194 
2019/4/4,16837325387 
2019/4/3,18251810240 
2019/4/2,22899891582 
2019/4/1,21315047816 
2019/3/31,10157794171 
2019/3/30,9045122443 
2019/3/29,9732688060 
2019/3/28,10918665557 
2019/3/27,9353915899 
2019/3/26,10897131934 
2019/3/25,10707678815 
2019/3/24,10359818883 
2019/3/23,9144851065 
2019/3/22,9578850549 
2019/3/21,9252935969 
2019/3/20,10831212662 
2019/3/19,10175916388 
2019/3/18,9344919956 
2019/3/17,9646954186 
2019/3/16,8221625400 
2019/3/15,9856166973 
2019/3/14,9394210605 
2019/3/13,10480789570 
2019/3/12,9469184841 
2019/3/11,9809887079 
2019/3/10,10125901903 
2019/3/9,9713267607 
2019/3/8,10796103518 
2019/3/7,10638638944 
2019/3/6,9584165519 
2019/3/5,9175291529 
2019/3/4,10174126415 
2019/3/3,9029175788 
2019/3/2,7253558152 
2019/3/1,7578786076 
2019/2/28,7661247975 
2019/2/27,8399767798 
2019/2/26,8301309684 
2019/2/25,7931218996 
2019/2/24,9318796067 
2019/2/23,10794227451 
2019/2/22,8922258316 
2019/2/21,7826525254 
2019/2/20,7775128102 
2019/2/19,8693373948 
2019/2/18,9933626655 
2019/2/17,9908216640 
2019/2/16,7039512503 
2019/2/15,5934744052 
2019/2/14,6091952231 
2019/2/13,6271044418 
2019/2/12,6438903823 
2019/2/11,6480384532 
2019/2/10,6277056434 
2019/2/9,6282256903 
2019/2/8,6158833645 
2019/2/7,7735623101 
2019/2/6,5004962683 
2019/2/5,5482196038 
2019/2/4,5227549545 
2019/2/3,5332718886 
2019/2/2,5043937584 
2019/2/1,5071623601 
2019/1/31,5422926707 
2019/1/30,5831198271 
2019/1/29,5955112627 
2019/1/28,5897159493 
2019/1/27,6908930483 
2019/1/26,5570752966 
2019/1/25,5098183235 
2019/1/24,5265847539 
2019/1/23,5262869046 
2019/1/22,5433755649 
2019/1/21,5313623556 
2019/1/20,5004347059 
2019/1/19,5582489560 
2019/1/18,5955691380 
2019/1/17,5002961727 
2019/1/16,5464420383 
2019/1/15,5394457145 
2019/1/14,5537192302 
2019/1/13,5651384490 
2019/1/12,4681302466 
2019/1/11,4778170883 
2019/1/10,5538712865 
2019/1/9,6874143796 
2019/1/8,5115905225 
2019/1/7,5306593305 
2019/1/6,5228625637 
2019/1/5,5597027440 
2019/1/4,5137609824 
2019/1/3,4847965467 
2019/1/2,4530215219 
2019/1/1,5244856836 
2018/12/31,4324200990 
2018/12/30,4661840806 
2018/12/29,4770578575 
2018/12/28,4991655917 
2018/12/27,5631554348 
2018/12/26,5130222366 
2018/12/25,5326547918 
2018/12/24,6158207293 
2018/12/23,7240968501 
2018/12/22,6151275490 
2018/12/21,5605823233 
2018/12/20,7206015706 
2018/12/19,8927129279 
2018/12/18,6810689119 
2018/12/17,5911325473 
2018/12/16,5409247918 
2018/12/15,3744248994 
2018/12/14,3551763561 
2018/12/13,4372763663 
2018/12/12,4343372456 
2018/12/11,4139364829 
2018/12/10,4696765188 
2018/12/9,5020968740 
2018/12/8,4947372847 
2018/12/7,5305024497 
2018/12/6,6835615448 
2018/12/5,5878333109 
2018/12/4,5302481574 
2018/12/3,5028069239 
2018/12/2,5089570994 
2018/12/1,5262697895 
2018/11/30,5375314093 
2018/11/29,6048016717 
2018/11/28,6503347767 
2018/11/27,7280280000 
2018/11/26,5998720000 
2018/11/25,6476900000 
2018/11/24,6825640000 
2018/11/23,4679500000 
2018/11/22,4871490000 
2018/11/21,4569370000 
2018/11/20,6120120000 
2018/11/19,8428290000 
2018/11/18,7039560000 
2018/11/17,4159680000 
2018/11/16,4303150000 
2018/11/15,5279320000 
2018/11/14,7032140000 
2018/11/13,7398940000 
2018/11/12,4503800000 
2018/11/11,4295770000 
2018/11/10,3939060000 
2018/11/9,3705320000 
2018/11/8,4346820000 
2018/11/7,4665260000 
2018/11/6,4941260000 
2018/11/5,4700040000 
2018/11/4,4174800000 
2018/11/3,4390020000 
2018/11/2,3658640000 
2018/11/1,4234870000 
2018/10/31,3789400000 
2018/10/30,4191240000 
2018/10/29,3781100000 
2018/10/28,4199910000 
2018/10/27,3445190000 
2018/10/26,3393250000 
2018/10/25,3306050000 
2018/10/24,3230550000 
2018/10/23,3424670000 
2018/10/22,3716150000 
2018/10/21,3672860000 
2018/10/20,3253610000 
2018/10/19,3379130000 
2018/10/18,3578870000 
2018/10/17,3924080000 
2018/10/16,4088420000 
2018/10/15,4074800000 
2018/10/14,7370770000 
2018/10/13,3085320000 
2018/10/12,3064030000 
2018/10/11,3783500000 
2018/10/10,5181640000 
2018/10/9,3787650000 
2018/10/8,3580810000 
2018/10/7,3979460000 
2018/10/6,3306630000 
2018/10/5,3259740000 
2018/10/4,3671500000 
2018/10/3,3838410000 
2018/10/2,3887310000 
2018/10/1,3979260000 
2018/9/30,4000970000 
2018/9/29,4002280000 
2018/9/28,4363690000 
2018/9/27,5014430000 
2018/9/26,4606810000 
2018/9/25,4437300000 
2018/9/24,4726180000 
2018/9/23,4177310000 
2018/9/22,4197500000 
2018/9/21,4509660000 
2018/9/20,6531940000 
2018/9/19,4348110000 
2018/9/18,4431340000 
2018/9/17,4180090000 
2018/9/16,3910780000 
2018/9/15,3273730000 
2018/9/14,3216300000 
2018/9/13,4076220000 
2018/9/12,4210910000 
2018/9/11,4064230000 
2018/9/10,3849910000 
2018/9/9,3714100000 
2018/9/8,3671890000 
2018/9/7,3835060000 
2018/9/6,4264680000 
2018/9/5,5523470000 
2018/9/4,5800460000 
2018/9/3,4273640000 
2018/9/2,4087760000 
2018/9/1,4329540000 
2018/8/31,4116050000 
2018/8/30,4495650000 
2018/8/29,4463250000 
2018/8/28,4145880000 
2018/8/27,4659940000 
2018/8/26,4019000000 
2018/8/25,3295500000 
2018/8/24,3312600000 
2018/8/23,4097820000 
2018/8/22,3426180000 
2018/8/21,4668110000 
2018/8/20,3377180000 
2018/8/19,3665100000 
2018/8/18,3311170000 
2018/8/17,3984520000 
2018/8/16,4992990000 
2018/8/15,4328420000 
2018/8/14,4895450000 
2018/8/13,5301700000 
2018/8/12,4083980000 
2018/8/11,5665250000 
2018/8/10,4047850000 
2018/8/9,4528680000 
2018/8/8,4267040000 
2018/8/7,5064430000 
2018/8/6,4682800000 
2018/8/5,3925900000 
2018/8/4,3679110000 
2018/8/3,4268390000 
2018/8/2,4627150000 
2018/8/1,4214110000 
2018/7/31,4797620000 
2018/7/30,5287530000 
2018/7/29,5551400000 
2018/7/28,4107190016 
2018/7/27,3988750080 
2018/7/26,5195879936 
2018/7/25,4899089920 
2018/7/24,5845400064 
2018/7/23,7277689856 
2018/7/22,5132480000 
2018/7/21,3695460096 
2018/7/20,3726609920 
2018/7/19,4936869888 
2018/7/18,5111629824 
2018/7/17,6103410176 
2018/7/16,5961950208 
2018/7/15,4725799936 
2018/7/14,3285459968 
2018/7/13,2923670016 
2018/7/12,3805400064 
2018/7/11,3770170112 
2018/7/10,3644859904 
2018/7/9,4052430080 
2018/7/8,3718129920 
2018/7/7,3386210048 
2018/7/6,3961080064 
2018/7/5,4313959936 
2018/7/4,4999240192 
2018/7/3,4176689920 
2018/7/2,4672309760 
2018/7/1,4396930048 
2018/6/30,4788259840 
2018/6/29,4543860224 
2018/6/28,3966230016 
2018/6/27,3467800064 
2018/6/26,3296219904 
2018/6/25,3279759872 
2018/6/24,5500810240 
2018/6/23,4566909952 
2018/6/22,3431360000 
2018/6/21,5079810048 
2018/6/20,3529129984 
2018/6/19,3888640000 
2018/6/18,4057029888 
2018/6/17,4039200000 
2018/6/16,3104019968 
2018/6/15,3194170112 
2018/6/14,3955389952 
2018/6/13,5138710016 
2018/6/12,5052349952 
2018/6/11,4654380032 
2018/6/10,4745269760 
2018/6/9,5804839936 
2018/6/8,3845220096 
2018/6/7,4227579904 
2018/6/6,4485799936 
2018/6/5,4692259840 
2018/6/4,4961739776 
2018/6/3,4993169920 
2018/6/2,4851760128 
2018/6/1,4939299840 
2018/5/31,4921460224 
2018/5/30,5127130112 
2018/5/29,4922540032 
2018/5/28,5662660096 
2018/5/27,5040600064 
2018/5/26,4056519936 
2018/5/25,4051539968 
2018/5/24,4867829760 
2018/5/23,6049220096 
2018/5/22,6491120128 
2018/5/21,5137010176 
2018/5/20,5154990080 
2018/5/19,5191059968 
2018/5/18,4712399872 
2018/5/17,5764190208 
2018/5/16,5862530048 
2018/5/15,6760220160 
2018/5/14,6705710080 
2018/5/13,7364149760 
2018/5/12,5866379776 
2018/5/11,6821380096 
2018/5/10,8488520192 
2018/5/9,6906699776 
2018/5/8,7226890240 
2018/5/7,7415869952 
2018/5/6,7394019840 
2018/5/5,7222280192 
2018/5/4,7651939840 
2018/5/3,8217829888 
2018/5/2,10207299584 
2018/5/1,7558159872 
2018/4/30,7713019904 
2018/4/29,8673920000 
2018/4/28,8853000192 
2018/4/27,7805479936 
2018/4/26,7566289920 
2018/4/25,8970559488 
2018/4/24,11083100160 
2018/4/23,10678800384 
2018/4/22,6925190144 
2018/4/21,6629899776 
2018/4/20,7548550144 
2018/4/19,8438110208 
2018/4/18,7063209984 
2018/4/17,6529909760 
2018/4/16,6900879872 
2018/4/15,5631309824 
2018/4/14,5244480000 
2018/4/13,5191430144 
2018/4/12,7764460032 
2018/4/11,8906250240 
2018/4/10,4641889792 
2018/4/9,4272750080 
2018/4/8,4894060032 
2018/4/7,3652499968 
2018/4/6,3976610048 
2018/4/5,3766810112 
2018/4/4,5639320064 
2018/4/3,4936000000 
2018/4/2,5499700224 
2018/4/1,4333440000 
2018/3/31,4532100096 
2018/3/30,4553269760 
2018/3/29,6289509888 
2018/3/28,6361229824 
2018/3/27,4935289856 
2018/3/26,5378250240 
2018/3/25,5921039872 
2018/3/24,4569880064 
2018/3/23,5664600064 
2018/3/22,5954120192 
2018/3/21,5530390016 
2018/3/20,6043129856 
2018/3/19,6361789952 
2018/3/18,6729110016 
2018/3/17,6639190016 
2018/3/16,4426149888 
2018/3/15,5289379840 
2018/3/14,6834429952 
2018/3/13,6438230016 
2018/3/12,5991139840 
2018/3/11,6457399808 
2018/3/10,6296370176 
2018/3/9,5386319872 
2018/3/8,8704190464 
2018/3/7,7186089984 
2018/3/6,8797910016 
2018/3/5,6832169984 
2018/3/4,6468539904 
2018/3/3,6084149760 
2018/3/2,6690570240 
2018/3/1,7620590080 
2018/2/28,7317279744 
2018/2/27,6936189952 
2018/2/26,6966179840 
2018/2/25,7287690240 
2018/2/24,5706939904 
2018/2/23,6917929984 
2018/2/22,7739500032 
2018/2/21,8040079872 
2018/2/20,9405339648 
2018/2/19,9926540288 
2018/2/18,7652089856 
2018/2/17,8744009728 
2018/2/16,8660880384 
2018/2/15,7296159744 
2018/2/14,9062540288 
2018/2/13,7909819904 
2018/2/12,5696719872 
2018/2/11,6256439808 
2018/2/10,6122189824 
2018/2/9,7780960256 
2018/2/8,6784820224 
2018/2/7,9346750464 
2018/2/6,9169280000 
2018/2/5,13999800320 
2018/2/4,9285289984 
2018/2/3,7073549824 
2018/2/2,7263790080 
2018/2/1,12726899712 
2018/1/31,9959400448 
2018/1/30,8041160192 
2018/1/29,8637859840 
2018/1/28,7107359744 
2018/1/27,8350360064 
2018/1/26,7583269888 
2018/1/25,9746199552 
2018/1/24,8873169920 
2018/1/23,9940989952 
2018/1/22,9660609536 
2018/1/21,10537400320 
2018/1/20,9935179776 
2018/1/19,11801700352 
2018/1/18,10740400128 
2018/1/17,15020399616 
2018/1/16,18830600192 
2018/1/15,18853799936 
2018/1/14,12750799872 
2018/1/13,11084099584 
2018/1/12,12763599872 
2018/1/11,12065699840 
2018/1/10,16534099968 
2018/1/9,18500800512 
2018/1/8,16659999744 
2018/1/7,18413899776 
2018/1/6,15866000384 
2018/1/5,18314600448 
2018/1/4,23840899072 
2018/1/3,21783199744 
2018/1/2,16871900160 
2018/1/1,16846600192 
2017/12/31,10291200000 
2017/12/30,12136299520 
2017/12/29,14452599808 
2017/12/28,13025500160 
2017/12/27,12336499712 
2017/12/26,12487600128 
2017/12/25,13454300160 
2017/12/24,10664699904 
2017/12/23,11572299776 
2017/12/22,13086000128 
2017/12/21,22197999616 
2017/12/20,16516599808 
2017/12/19,22149699584 
2017/12/18,16894499840 
2017/12/17,14839499776 
2017/12/16,13314599936 
2017/12/15,12740599808 
2017/12/14,14309999616 
2017/12/13,13777399808 
2017/12/12,12976900096 
2017/12/11,14603799552 
2017/12/10,12153900032 
2017/12/9,13433299968 
2017/12/8,13911300096 
2017/12/7,21135998976 
2017/12/6,17950699520 
2017/12/5,12656300032 
2017/12/4,6895260160 
2017/12/3,6132409856 
2017/12/2,6608309760 
2017/12/1,5138500096 
2017/11/30,6783119872 
2017/11/29,8310689792 
2017/11/28,11568799744 
2017/11/27,6348819968 
2017/11/26,5653320192 
2017/11/25,5475579904 
2017/11/24,4342060032 
2017/11/23,5058610176 
2017/11/22,4225179904 
2017/11/21,3633530112 
2017/11/20,4277609984 
2017/11/19,3488450048 
2017/11/18,3149319936 
2017/11/17,3667190016 
2017/11/16,4651670016 
2017/11/15,5123809792 
2017/11/14,4200880128 
2017/11/13,3197110016 
2017/11/12,6263249920 
2017/11/11,8957349888 
2017/11/10,4908680192 
2017/11/9,5208249856 
2017/11/8,3226249984 
2017/11/7,4602200064 
2017/11/6,2326340096 
2017/11/5,3111899904 
2017/11/4,2380410112 
2017/11/3,2483800064 
2017/11/2,3369860096 
2017/11/1,4653770240 
2017/10/31,2870320128 
2017/10/30,2311379968 
2017/10/29,1772150016 
2017/10/28,2859040000 
2017/10/27,1403920000 
2017/10/26,1710130048 
2017/10/25,1905040000 
2017/10/24,1966989952 
2017/10/23,2735699968 
2017/10/22,2401840128 
2017/10/21,2034630016 
2017/10/20,2207099904 
2017/10/19,2354429952 
2017/10/18,1780540032 
2017/10/17,2399269888 
2017/10/16,1821570048 
2017/10/15,2008070016 
2017/10/14,1976039936 
2017/10/13,1669030016 
2017/10/12,3615480064 
2017/10/11,2791610112 
2017/10/10,1222279936 
2017/10/9,1597139968 
2017/10/8,1968739968 
2017/10/7,1313869952 
2017/10/6,906928000 
2017/10/5,1069939968 
2017/10/4,1161769984 
2017/10/3,1116770048 
2017/10/2,1288019968 
2017/10/1,1431730048 
2017/9/30,1208210048 
2017/9/29,1207449984 
2017/9/28,1367049984 
2017/9/27,1712320000 
2017/9/26,1686880000 
2017/9/25,1043740032 
2017/9/24,1374210048 
2017/9/23,768014976 
2017/9/22,928113984 
2017/9/21,1194829952 
2017/9/20,1411480064 
2017/9/19,1213830016 
2017/9/18,1563980032 
2017/9/17,1943209984 
2017/9/16,1239149952 
2017/9/15,1818400000 
2017/9/14,4148069888 
2017/9/13,2716310016 
2017/9/12,2219409920 
2017/9/11,1864530048 
2017/9/10,1557330048 
2017/9/9,1679090048 
2017/9/8,1386230016 
2017/9/7,2700890112 
2017/9/6,1844620032 
2017/9/5,2172100096 
2017/9/4,2697969920 
2017/9/3,2987330048 
2017/9/2,1933190016 
2017/9/1,2722139904 
2017/8/31,2599079936 
2017/8/30,1944930048 
2017/8/29,1937849984 
2017/8/28,2486080000 
2017/8/27,1959330048 
2017/8/26,1537459968 
2017/8/25,1511609984 
2017/8/24,1727970048 
2017/8/23,2037750016 
2017/8/22,2369819904 
2017/8/21,3764239872 
2017/8/20,2800890112 
2017/8/19,2109769984 
2017/8/18,2975820032 
2017/8/17,2941710080 
2017/8/16,2553359872 
2017/8/15,2272039936 
2017/8/14,3258050048 
2017/8/13,2463089920 
2017/8/12,3159089920 
2017/8/11,2219589888 
2017/8/10,2021190016 
2017/8/9,1515110016 
2017/8/8,1468960000 
2017/8/7,1752760064 
2017/8/6,1482279936 
2017/8/5,1105030016 
2017/8/4,1945699968 
2017/8/3,1002120000 
2017/8/2,804796992 
2017/8/1,1094950016 
2017/7/31,1324669952 
2017/7/30,860574976 
2017/7/29,705942976 
2017/7/28,803745984 
2017/7/27,1380099968 
2017/7/26,789104000 
2017/7/25,937404032 
2017/7/24,1460089984 
2017/7/23,866473984 
2017/7/22,1072840000 
2017/7/21,1177129984 
2017/7/20,1489449984 
2017/7/19,2249260032 
2017/7/18,1245100032 
2017/7/17,1512450048 
2017/7/16,1201760000 
2017/7/15,1182870016 
2017/7/14,993608000 
2017/7/13,882502976 
2017/7/12,835769984 
2017/7/11,1117410048 
2017/7/10,1329760000 
2017/7/9,1111200000 
2017/7/8,527856000 
2017/7/7,733329984 
2017/7/6,917411968 
2017/7/5,761956992 
2017/7/4,941566016 
2017/7/3,985516032 
2017/7/2,964112000 
2017/7/1,803747008 
2017/6/30,779913984 
2017/6/29,860273024 
2017/6/28,949979008 
2017/6/27,1183869952 
2017/6/26,1489789952 
2017/6/25,1663280000 
2017/6/24,1161100032 
2017/6/23,982750016 
2017/6/22,961318976 
2017/6/21,1097939968 
2017/6/20,1626579968 
2017/6/19,1854189952 
2017/6/18,1446840064 
2017/6/17,1178659968 
2017/6/16,1534509952 
2017/6/15,1195190016 
2017/6/14,2026259968 
2017/6/13,1696560000 
2017/6/12,1781200000 
2017/6/11,2569530112 
2017/6/10,1752400000 
2017/6/9,2018889984 
2017/6/8,1348950016 
2017/6/7,1281170048 
2017/6/6,1517709952 
2017/6/5,2089609984 
2017/6/4,1369309952 
2017/6/3,1355120000 
2017/6/2,1514950016 
2017/6/1,1317030016 
2017/5/31,1653180032 
2017/5/30,1544829952 
2017/5/29,1443970048 
2017/5/28,994625024 
2017/5/27,1147139968 
2017/5/26,1700480000 
2017/5/25,1763480064 
2017/5/24,2406700032 
2017/5/23,1725379968 
2017/5/22,1378749952 
2017/5/21,1942220032 
2017/5/20,1147859968 
2017/5/19,961336000 
2017/5/18,1157289984 
2017/5/17,894321024 
2017/5/16,1064729984 
2017/5/15,959044992 
2017/5/14,731529024 
2017/5/13,437196000 
2017/5/12,579635008 
2017/5/11,740984000 
2017/5/10,799489984 
2017/5/9,915723008 
2017/5/8,1167920000 
2017/5/7,1340320000 
2017/5/6,1080029952 
2017/5/5,582529984 
2017/5/4,946035968 
2017/5/3,933548992 
2017/5/2,583795968 
2017/5/1,477337984 
2017/4/30,713624000 
2017/4/29,413115008 
2017/4/28,422705984 
2017/4/27,527488992 
2017/4/26,449196992 
2017/4/25,329631008 
2017/4/24,242556000 
2017/4/23,235806000 
2017/4/22,258951008 
2017/4/21,249320000 
2017/4/20,272167008 
2017/4/19,315108000 
2017/4/18,288060992 
2017/4/17,270524000 
2017/4/16,253206000 
2017/4/15,183231008 
2017/4/14,203559008 
2017/4/13,254827008 
2017/4/12,351968992 
2017/4/11,288702016 
2017/4/10,216182000 
2017/4/9,215883008 
2017/4/8,242343008 
2017/4/7,209312000 
2017/4/6,317022016 
2017/4/5,511222016 
2017/4/4,414784000 
2017/4/3,436310016 
2017/4/2,580444032 
2017/4/1,514187008 
2017/3/31,289633984 
2017/3/30,447287008 
2017/3/29,352968992 
2017/3/28,298457984 
2017/3/27,326332000 
2017/3/26,372535008 
2017/3/25,303668000 
2017/3/24,435803008 
2017/3/23,491038016 
2017/3/22,248540000 
2017/3/21,380840992 
2017/3/20,337391008 
2017/3/19,286529984 
2017/3/18,406648000 
2017/3/17,621302016 
2017/3/16,706598976 
2017/3/15,638568000 
2017/3/14,297804992 
2017/3/13,245306000 
2017/3/12,380276992 
2017/3/11,227176000 
2017/3/10,283320000 
2017/3/9,563795968 
2017/3/8,212283008 
2017/3/7,332603008 
2017/3/6,291256000 
2017/3/5,153656992 
2017/3/4,134127000 
2017/3/3,183270000 
2017/3/2,315739008 
2017/3/1,368275008 
2017/2/28,229056992 
2017/2/27,184956000 
2017/2/26,131570000 
2017/2/25,116486000 
2017/2/24,139960992 
2017/2/23,330759008 
2017/2/22,189454000 
2017/2/21,136100000 
2017/2/20,186868992 
2017/2/19,109478000 
2017/2/18,77423296 
2017/2/17,99073504 
2017/2/16,136474000 
2017/2/15,122277000 
2017/2/14,89759400 
2017/2/13,137946000 
2017/2/12,100607000 
2017/2/11,67530000 
2017/2/10,102261000 
2017/2/9,190452000 
2017/2/8,407220000 
2017/2/7,201855008 
2017/2/6,146007008 
2017/2/5,111762000 
2017/2/4,114208000 
2017/2/3,155064000 
2017/2/2,201278000 
2017/2/1,145820992 
2017/1/31,150110000 
2017/1/30,164582000 
2017/1/29,78227296 
2017/1/28,60851700 
2017/1/27,68979600 
2017/1/26,125594000 
2017/1/25,131958000 
2017/1/24,120831000 
2017/1/23,111349000 
2017/1/22,73588600 
2017/1/21,116573000 
2017/1/20,111158000 
2017/1/19,86728400 
2017/1/18,105625000 
2017/1/17,225676992 
2017/1/16,155095008 
2017/1/15,82755200 
2017/1/14,71013600 
2017/1/13,93063296 
2017/1/12,168968000 
2017/1/11,222326000 
2017/1/10,310928992 
2017/1/9,115808000 
2017/1/8,141876992 
2017/1/7,158715008 
2017/1/6,279550016 
2017/1/5,351876000 
2017/1/4,510199008 
2017/1/3,344945984 
2017/1/2,185168000 
2017/1/1,222184992 
2016/12/31,147775008 
2016/12/30,99135104 
2016/12/29,187474000 
2016/12/28,199320000 
2016/12/27,236630000 
2016/12/26,167308000 
2016/12/25,123771000 
2016/12/24,143664992 
2016/12/23,137727008 
2016/12/22,275564000 
2016/12/21,200027008 
2016/12/20,155576000 
2016/12/19,99629296 
2016/12/18,74886400 
2016/12/17,60524400 
2016/12/16,78989800 
2016/12/15,83608200 
2016/12/14,81580096 
2016/12/13,75979000 
2016/12/12,81645600 
2016/12/11,76571000 
2016/12/10,57313400 
2016/12/9,53843100 
2016/12/8,68705296 
2016/12/7,80111904 
2016/12/6,96426096 
2016/12/5,116218000 
2016/12/4,106363000 
2016/12/3,60557900 
2016/12/2,69547296 
2016/12/1,127605000 
2016/11/30,80461904 
2016/11/29,84070800 
2016/11/28,68511104 
2016/11/27,61888600 
2016/11/26,52601800 
2016/11/25,54962700 
2016/11/24,67807600 
2016/11/23,85919296 
2016/11/22,76543800 
2016/11/21,129906000 
2016/11/20,60802400 
2016/11/19,154116000 
2016/11/18,110608000 
2016/11/17,87363104 
2016/11/16,108579000 
2016/11/15,141294000 
2016/11/14,72038496 
2016/11/13,62993000 
2016/11/12,80318096 
2016/11/11,64622500 
2016/11/10,63119700 
2016/11/9,68807800 
2016/11/8,132429000 
2016/11/7,79660800 
2016/11/6,65047100 
2016/11/5,59902200 
2016/11/4,53752300 
2016/11/3,99907696 
2016/11/2,172808000 
2016/11/1,84865200 
2016/10/31,130527000 
2016/10/30,97064400 
2016/10/29,100665000 
2016/10/28,134760992 
2016/10/27,81145504 
2016/10/26,96105296 
2016/10/25,88877104 
2016/10/24,90378800 
2016/10/23,62218200 
2016/10/22,54474600 
2016/10/21,78556496 
2016/10/20,55951000 
2016/10/19,56957300 
2016/10/18,69381696 
2016/10/17,65546700 
2016/10/16,58063600 
2016/10/15,40298100 
2016/10/14,39035400 
2016/10/13,58144600 
2016/10/12,61620700 
2016/10/11,92370200 
2016/10/10,103590000 
2016/10/9,67481104 
2016/10/8,39243400 
2016/10/7,42345900 
2016/10/6,64071400 
2016/10/5,56812100 
2016/10/4,68077504 
2016/10/3,49801600 
2016/10/2,46798300 
2016/10/1,39249800 
2016/9/30,56357000 
2016/9/29,56122400 
2016/9/28,55658600 
2016/9/27,48722600 
2016/9/26,49422400 
2016/9/25,59153800 
2016/9/24,33977800 
2016/9/23,35359500 
2016/9/22,51067000 
2016/9/21,67085300 
2016/9/20,82776200 
2016/9/19,72710896 
2016/9/18,54796400 
2016/9/17,48679400 
2016/9/16,37140300 
2016/9/15,64963400 
2016/9/14,59464600 
2016/9/13,47877700 
2016/9/12,86920600 
2016/9/11,72812304 
2016/9/10,73610800 
2016/9/9,45016800 
2016/9/8,64550200 
2016/9/7,86713000 
2016/9/6,75032400 
2016/9/5,78529104 
2016/9/4,82446800 
2016/9/3,97942896 
2016/9/2,159014000 
2016/9/1,79910800 
2016/8/31,76923400 
2016/8/30,75840896 
2016/8/29,70342400 
2016/8/28,110398000 
2016/8/27,86301600 
2016/8/26,59698300 
2016/8/25,48856800 
2016/8/24,136130000 
2016/8/23,56328200 
2016/8/22,85349200 
2016/8/21,72844000 
2016/8/20,38299400 
2016/8/19,45301400 
2016/8/18,50631600 
2016/8/17,59896600 
2016/8/16,54443000 
2016/8/15,58405200 
2016/8/14,57262300 
2016/8/13,60851100 
2016/8/12,43563000 
2016/8/11,69218000 
2016/8/10,74514400 
2016/8/9,102905000 
2016/8/8,92228096 
2016/8/7,61194100 
2016/8/6,82398400 
2016/8/5,80797296 
2016/8/4,66127900 
2016/8/3,125292000 
2016/8/2,207982000 
2016/8/1,330932992 
2016/7/31,121887000 
2016/7/30,110818000 
2016/7/29,38456100 
2016/7/28,60703500 
2016/7/27,86428400 
2016/7/26,147460992 
2016/7/25,225135008 
2016/7/24,78176496 
2016/7/23,118184000 
2016/7/22,69532200 
2016/7/21,134169000 
2016/7/20,60491800 
2016/7/19,94636400 
2016/7/18,61203300 
2016/7/17,69465000 
2016/7/16,74407904 
2016/7/15,50330200 
2016/7/14,81673104 
2016/7/13,98511400 
2016/7/12,131449000 
2016/7/11,138172992 
2016/7/10,107910000 
2016/7/9,102532000 
2016/7/8,180536000 
2016/7/7,141970000 
2016/7/6,258091008 
2016/7/5,134960992 
2016/7/4,130476000 
2016/7/3,92008400 
2016/7/2,129512000 
2016/7/1,112354000 
2016/6/30,134431008 
2016/6/29,138980000 
2016/6/28,142456000 
2016/6/27,138384992 
2016/6/26,122134000 
2016/6/25,109225000 
2016/6/24,126656000 
