,<1d,1d ~ 1m,1m ~ 1q,1q ~ 6m,6m ~ 1y,1y ~ 2y,2y ~ 3y,3y ~ 4y,4y ~ 5y, 5y~10y,>10y,date
0,0,0,0,0,0,0,0,0,0,0,0,2011/1/1
1,0,0,0,0,0,0,0,0,0,0,0,2011/1/2
2,0,0,0,0,0,0,0,0,0,0,0,2011/1/3
3,0,0,0,0,0,0,0,0,0,0,0,2011/1/4
4,0,0,0,0,0,0,0,0,0,0,0,2011/1/5
5,0,0,0,0,0,0,0,0,0,0,0,2011/1/6
6,0,0,0,0,0,0,0,0,0,0,0,2011/1/7
7,0,0,0,0,0,0,0,0,0,0,0,2011/1/8
8,0,0,0,0,0,0,0,0,0,0,0,2011/1/9
9,0,0,0,0,0,0,0,0,0,0,0,2011/1/10
10,0,0,0,0,0,0,0,0,0,0,0,2011/1/11
11,0,0,0,0,0,0,0,0,0,0,0,2011/1/12
12,0,0,0,0,0,0,0,0,0,0,0,2011/1/13
13,0,0,0,0,0,0,0,0,0,0,0,2011/1/14
14,0,0,0,0,0,0,0,0,0,0,0,2011/1/15
15,0,0,0,0,0,0,0,0,0,0,0,2011/1/16
16,0,0,0,0,0,0,0,0,0,0,0,2011/1/17
17,0,0,0,0,0,0,0,0,0,0,0,2011/1/18
18,0,0,0,0,0,0,0,0,0,0,0,2011/1/19
19,0,0,0,0,0,0,0,0,0,0,0,2011/1/20
20,0,0,0,0,0,0,0,0,0,0,0,2011/1/21
21,0,0,0,0,0,0,0,0,0,0,0,2011/1/22
22,0,0,0,0,0,0,0,0,0,0,0,2011/1/23
23,0,0,0,0,0,0,0,0,0,0,0,2011/1/24
24,0,0,0,0,0,0,0,0,0,0,0,2011/1/25
25,0,0,0,0,0,0,0,0,0,0,0,2011/1/26
26,0,0,0,0,0,0,0,0,0,0,0,2011/1/27
27,0,0,0,0,0,0,0,0,0,0,0,2011/1/28
28,0,0,0,0,0,0,0,0,0,0,0,2011/1/29
29,0,0,0,0,0,0,0,0,0,0,0,2011/1/30
30,0,0,0,0,0,0,0,0,0,0,0,2011/1/31
31,0,0,0,0,0,0,0,0,0,0,0,2011/2/1
32,0,0,0,0,0,0,0,0,0,0,0,2011/2/2
33,0,0,0,0,0,0,0,0,0,0,0,2011/2/3
34,0,0,0,0,0,0,0,0,0,0,0,2011/2/4
35,0,0,0,0,0,0,0,0,0,0,0,2011/2/5
36,0,0,0,0,0,0,0,0,0,0,0,2011/2/6
37,0,0,0,0,0,0,0,0,0,0,0,2011/2/7
38,0,0,0,0,0,0,0,0,0,0,0,2011/2/8
39,0,0,0,0,0,0,0,0,0,0,0,2011/2/9
40,0,0,0,0,0,0,0,0,0,0,0,2011/2/10
41,0,0,0,0,0,0,0,0,0,0,0,2011/2/11
42,0,0,0,0,0,0,0,0,0,0,0,2011/2/12
43,0,0,0,0,0,0,0,0,0,0,0,2011/2/13
44,0,0,0,0,0,0,0,0,0,0,0,2011/2/14
45,0,0,0,0,0,0,0,0,0,0,0,2011/2/15
46,0,0,0,0,0,0,0,0,0,0,0,2011/2/16
47,0,0,0,0,0,0,0,0,0,0,0,2011/2/17
48,0,0,0,0,0,0,0,0,0,0,0,2011/2/18
49,0,0,0,0,0,0,0,0,0,0,0,2011/2/19
50,0,0,0,0,0,0,0,0,0,0,0,2011/2/20
51,0,0,0,0,0,0,0,0,0,0,0,2011/2/21
52,0,0,0,0,0,0,0,0,0,0,0,2011/2/22
53,0,0,0,0,0,0,0,0,0,0,0,2011/2/23
54,0,0,0,0,0,0,0,0,0,0,0,2011/2/24
55,0,0,0,0,0,0,0,0,0,0,0,2011/2/25
56,0,0,0,0,0,0,0,0,0,0,0,2011/2/26
57,0,0,0,0,0,0,0,0,0,0,0,2011/2/27
58,0,0,0,0,0,0,0,0,0,0,0,2011/2/28
59,0,0,0,0,0,0,0,0,0,0,0,2011/3/1
60,0,0,0,0,0,0,0,0,0,0,0,2011/3/2
61,0,0,0,0,0,0,0,0,0,0,0,2011/3/3
62,0,0,0,0,0,0,0,0,0,0,0,2011/3/4
63,0,0,0,0,0,0,0,0,0,0,0,2011/3/5
64,0,0,0,0,0,0,0,0,0,0,0,2011/3/6
65,0,0,0,0,0,0,0,0,0,0,0,2011/3/7
66,0,0,0,0,0,0,0,0,0,0,0,2011/3/8
67,0,0,0,0,0,0,0,0,0,0,0,2011/3/9
68,0,0,0,0,0,0,0,0,0,0,0,2011/3/10
69,0,0,0,0,0,0,0,0,0,0,0,2011/3/11
70,0,0,0,0,0,0,0,0,0,0,0,2011/3/12
71,0,0,0,0,0,0,0,0,0,0,0,2011/3/13
72,0,0,0,0,0,0,0,0,0,0,0,2011/3/14
73,0,0,0,0,0,0,0,0,0,0,0,2011/3/15
74,0,0,0,0,0,0,0,0,0,0,0,2011/3/16
75,0,0,0,0,0,0,0,0,0,0,0,2011/3/17
76,0,0,0,0,0,0,0,0,0,0,0,2011/3/18
77,0,0,0,0,0,0,0,0,0,0,0,2011/3/19
78,0,0,0,0,0,0,0,0,0,0,0,2011/3/20
79,0,0,0,0,0,0,0,0,0,0,0,2011/3/21
80,0,0,0,0,0,0,0,0,0,0,0,2011/3/22
81,0,0,0,0,0,0,0,0,0,0,0,2011/3/23
82,0,0,0,0,0,0,0,0,0,0,0,2011/3/24
83,0,0,0,0,0,0,0,0,0,0,0,2011/3/25
84,0,0,0,0,0,0,0,0,0,0,0,2011/3/26
85,0,0,0,0,0,0,0,0,0,0,0,2011/3/27
86,0,0,0,0,0,0,0,0,0,0,0,2011/3/28
87,0,0,0,0,0,0,0,0,0,0,0,2011/3/29
88,0,0,0,0,0,0,0,0,0,0,0,2011/3/30
89,0,0,0,0,0,0,0,0,0,0,0,2011/3/31
90,0,0,0,0,0,0,0,0,0,0,0,2011/4/1
91,0,0,0,0,0,0,0,0,0,0,0,2011/4/2
92,0,0,0,0,0,0,0,0,0,0,0,2011/4/3
93,0,0,0,0,0,0,0,0,0,0,0,2011/4/4
94,0,0,0,0,0,0,0,0,0,0,0,2011/4/5
95,0,0,0,0,0,0,0,0,0,0,0,2011/4/6
96,0,0,0,0,0,0,0,0,0,0,0,2011/4/7
97,0,0,0,0,0,0,0,0,0,0,0,2011/4/8
98,0,0,0,0,0,0,0,0,0,0,0,2011/4/9
99,0,0,0,0,0,0,0,0,0,0,0,2011/4/10
100,0,0,0,0,0,0,0,0,0,0,0,2011/4/11
101,0,0,0,0,0,0,0,0,0,0,0,2011/4/12
102,0,0,0,0,0,0,0,0,0,0,0,2011/4/13
103,0,0,0,0,0,0,0,0,0,0,0,2011/4/14
104,0,0,0,0,0,0,0,0,0,0,0,2011/4/15
105,0,0,0,0,0,0,0,0,0,0,0,2011/4/16
106,0,0,0,0,0,0,0,0,0,0,0,2011/4/17
107,0,0,0,0,0,0,0,0,0,0,0,2011/4/18
108,0,0,0,0,0,0,0,0,0,0,0,2011/4/19
109,0,0,0,0,0,0,0,0,0,0,0,2011/4/20
110,0,0,0,0,0,0,0,0,0,0,0,2011/4/21
111,0,0,0,0,0,0,0,0,0,0,0,2011/4/22
112,0,0,0,0,0,0,0,0,0,0,0,2011/4/23
113,0,0,0,0,0,0,0,0,0,0,0,2011/4/24
114,0,0,0,0,0,0,0,0,0,0,0,2011/4/25
115,0,0,0,0,0,0,0,0,0,0,0,2011/4/26
116,0,0,0,0,0,0,0,0,0,0,0,2011/4/27
117,0,0,0,0,0,0,0,0,0,0,0,2011/4/28
118,0,0,0,0,0,0,0,0,0,0,0,2011/4/29
119,0,0,0,0,0,0,0,0,0,0,0,2011/4/30
120,0,0,0,0,0,0,0,0,0,0,0,2011/5/1
121,0,0,0,0,0,0,0,0,0,0,0,2011/5/2
122,0,0,0,0,0,0,0,0,0,0,0,2011/5/3
123,0,0,0,0,0,0,0,0,0,0,0,2011/5/4
124,0,0,0,0,0,0,0,0,0,0,0,2011/5/5
125,0,0,0,0,0,0,0,0,0,0,0,2011/5/6
126,0,0,0,0,0,0,0,0,0,0,0,2011/5/7
127,0,0,0,0,0,0,0,0,0,0,0,2011/5/8
128,0,0,0,0,0,0,0,0,0,0,0,2011/5/9
129,0,0,0,0,0,0,0,0,0,0,0,2011/5/10
130,0,0,0,0,0,0,0,0,0,0,0,2011/5/11
131,0,0,0,0,0,0,0,0,0,0,0,2011/5/12
132,0,0,0,0,0,0,0,0,0,0,0,2011/5/13
133,0,0,0,0,0,0,0,0,0,0,0,2011/5/14
134,0,0,0,0,0,0,0,0,0,0,0,2011/5/15
135,0,0,0,0,0,0,0,0,0,0,0,2011/5/16
136,0,0,0,0,0,0,0,0,0,0,0,2011/5/17
137,0,0,0,0,0,0,0,0,0,0,0,2011/5/18
138,0,0,0,0,0,0,0,0,0,0,0,2011/5/19
139,0,0,0,0,0,0,0,0,0,0,0,2011/5/20
140,0,0,0,0,0,0,0,0,0,0,0,2011/5/21
141,0,0,0,0,0,0,0,0,0,0,0,2011/5/22
142,0,0,0,0,0,0,0,0,0,0,0,2011/5/23
143,0,0,0,0,0,0,0,0,0,0,0,2011/5/24
144,0,0,0,0,0,0,0,0,0,0,0,2011/5/25
145,0,0,0,0,0,0,0,0,0,0,0,2011/5/26
146,0,0,0,0,0,0,0,0,0,0,0,2011/5/27
147,0,0,0,0,0,0,0,0,0,0,0,2011/5/28
148,0,0,0,0,0,0,0,0,0,0,0,2011/5/29
149,0,0,0,0,0,0,0,0,0,0,0,2011/5/30
150,0,0,0,0,0,0,0,0,0,0,0,2011/5/31
151,0,0,0,0,0,0,0,0,0,0,0,2011/6/1
152,0,0,0,0,0,0,0,0,0,0,0,2011/6/2
153,0,0,0,0,0,0,0,0,0,0,0,2011/6/3
154,0,0,0,0,0,0,0,0,0,0,0,2011/6/4
155,0,0,0,0,0,0,0,0,0,0,0,2011/6/5
156,0,0,0,0,0,0,0,0,0,0,0,2011/6/6
157,0,0,0,0,0,0,0,0,0,0,0,2011/6/7
158,0,0,0,0,0,0,0,0,0,0,0,2011/6/8
159,0,0,0,0,0,0,0,0,0,0,0,2011/6/9
160,0,0,0,0,0,0,0,0,0,0,0,2011/6/10
161,0,0,0,0,0,0,0,0,0,0,0,2011/6/11
162,0,0,0,0,0,0,0,0,0,0,0,2011/6/12
163,0,0,0,0,0,0,0,0,0,0,0,2011/6/13
164,0,0,0,0,0,0,0,0,0,0,0,2011/6/14
165,0,0,0,0,0,0,0,0,0,0,0,2011/6/15
166,0,0,0,0,0,0,0,0,0,0,0,2011/6/16
167,0,0,0,0,0,0,0,0,0,0,0,2011/6/17
168,0,0,0,0,0,0,0,0,0,0,0,2011/6/18
169,0,0,0,0,0,0,0,0,0,0,0,2011/6/19
170,0,0,0,0,0,0,0,0,0,0,0,2011/6/20
171,0,0,0,0,0,0,0,0,0,0,0,2011/6/21
172,0,0,0,0,0,0,0,0,0,0,0,2011/6/22
173,0,0,0,0,0,0,0,0,0,0,0,2011/6/23
174,0,0,0,0,0,0,0,0,0,0,0,2011/6/24
175,0,0,0,0,0,0,0,0,0,0,0,2011/6/25
176,0,0,0,0,0,0,0,0,0,0,0,2011/6/26
177,0,0,0,0,0,0,0,0,0,0,0,2011/6/27
178,0,0,0,0,0,0,0,0,0,0,0,2011/6/28
179,0,0,0,0,0,0,0,0,0,0,0,2011/6/29
180,0,0,0,0,0,0,0,0,0,0,0,2011/6/30
181,0,0,0,0,0,0,0,0,0,0,0,2011/7/1
182,0,0,0,0,0,0,0,0,0,0,0,2011/7/2
183,0,0,0,0,0,0,0,0,0,0,0,2011/7/3
184,0,0,0,0,0,0,0,0,0,0,0,2011/7/4
185,0,0,0,0,0,0,0,0,0,0,0,2011/7/5
186,0,0,0,0,0,0,0,0,0,0,0,2011/7/6
187,0,0,0,0,0,0,0,0,0,0,0,2011/7/7
188,0,0,0,0,0,0,0,0,0,0,0,2011/7/8
189,0,0,0,0,0,0,0,0,0,0,0,2011/7/9
190,0,0,0,0,0,0,0,0,0,0,0,2011/7/10
191,0,0,0,0,0,0,0,0,0,0,0,2011/7/11
192,0,0,0,0,0,0,0,0,0,0,0,2011/7/12
193,0,0,0,0,0,0,0,0,0,0,0,2011/7/13
194,0,0,0,0,0,0,0,0,0,0,0,2011/7/14
195,0,0,0,0,0,0,0,0,0,0,0,2011/7/15
196,0,0,0,0,0,0,0,0,0,0,0,2011/7/16
197,0,0,0,0,0,0,0,0,0,0,0,2011/7/17
198,0,0,0,0,0,0,0,0,0,0,0,2011/7/18
199,0,0,0,0,0,0,0,0,0,0,0,2011/7/19
200,0,0,0,0,0,0,0,0,0,0,0,2011/7/20
201,0,0,0,0,0,0,0,0,0,0,0,2011/7/21
202,0,0,0,0,0,0,0,0,0,0,0,2011/7/22
203,0,0,0,0,0,0,0,0,0,0,0,2011/7/23
204,0,0,0,0,0,0,0,0,0,0,0,2011/7/24
205,0,0,0,0,0,0,0,0,0,0,0,2011/7/25
206,0,0,0,0,0,0,0,0,0,0,0,2011/7/26
207,0,0,0,0,0,0,0,0,0,0,0,2011/7/27
208,0,0,0,0,0,0,0,0,0,0,0,2011/7/28
209,0,0,0,0,0,0,0,0,0,0,0,2011/7/29
210,0,0,0,0,0,0,0,0,0,0,0,2011/7/30
211,0,0,0,0,0,0,0,0,0,0,0,2011/7/31
212,0,0,0,0,0,0,0,0,0,0,0,2011/8/1
213,0,0,0,0,0,0,0,0,0,0,0,2011/8/2
214,0,0,0,0,0,0,0,0,0,0,0,2011/8/3
215,0,0,0,0,0,0,0,0,0,0,0,2011/8/4
216,0,0,0,0,0,0,0,0,0,0,0,2011/8/5
217,0,0,0,0,0,0,0,0,0,0,0,2011/8/6
218,0,0,0,0,0,0,0,0,0,0,0,2011/8/7
219,0,0,0,0,0,0,0,0,0,0,0,2011/8/8
220,0,0,0,0,0,0,0,0,0,0,0,2011/8/9
221,0,0,0,0,0,0,0,0,0,0,0,2011/8/10
222,0,0,0,0,0,0,0,0,0,0,0,2011/8/11
223,0,0,0,0,0,0,0,0,0,0,0,2011/8/12
224,0,0,0,0,0,0,0,0,0,0,0,2011/8/13
225,0,0,0,0,0,0,0,0,0,0,0,2011/8/14
226,0,0,0,0,0,0,0,0,0,0,0,2011/8/15
227,0,0,0,0,0,0,0,0,0,0,0,2011/8/16
228,0,0,0,0,0,0,0,0,0,0,0,2011/8/17
229,0,0,0,0,0,0,0,0,0,0,0,2011/8/18
230,0,0,0,0,0,0,0,0,0,0,0,2011/8/19
231,0,0,0,0,0,0,0,0,0,0,0,2011/8/20
232,0,0,0,0,0,0,0,0,0,0,0,2011/8/21
233,0,0,0,0,0,0,0,0,0,0,0,2011/8/22
234,0,0,0,0,0,0,0,0,0,0,0,2011/8/23
235,0,0,0,0,0,0,0,0,0,0,0,2011/8/24
236,0,0,0,0,0,0,0,0,0,0,0,2011/8/25
237,0,0,0,0,0,0,0,0,0,0,0,2011/8/26
238,0,0,0,0,0,0,0,0,0,0,0,2011/8/27
239,0,0,0,0,0,0,0,0,0,0,0,2011/8/28
240,0,0,0,0,0,0,0,0,0,0,0,2011/8/29
241,0,0,0,0,0,0,0,0,0,0,0,2011/8/30
242,0,0,0,0,0,0,0,0,0,0,0,2011/8/31
243,0,0,0,0,0,0,0,0,0,0,0,2011/9/1
244,0,0,0,0,0,0,0,0,0,0,0,2011/9/2
245,0,0,0,0,0,0,0,0,0,0,0,2011/9/3
246,0,0,0,0,0,0,0,0,0,0,0,2011/9/4
247,0,0,0,0,0,0,0,0,0,0,0,2011/9/5
248,0,0,0,0,0,0,0,0,0,0,0,2011/9/6
249,0,0,0,0,0,0,0,0,0,0,0,2011/9/7
250,0,0,0,0,0,0,0,0,0,0,0,2011/9/8
251,0,0,0,0,0,0,0,0,0,0,0,2011/9/9
252,0,0,0,0,0,0,0,0,0,0,0,2011/9/10
253,0,0,0,0,0,0,0,0,0,0,0,2011/9/11
254,0,0,0,0,0,0,0,0,0,0,0,2011/9/12
255,0,0,0,0,0,0,0,0,0,0,0,2011/9/13
256,0,0,0,0,0,0,0,0,0,0,0,2011/9/14
257,0,0,0,0,0,0,0,0,0,0,0,2011/9/15
258,0,0,0,0,0,0,0,0,0,0,0,2011/9/16
259,0,0,0,0,0,0,0,0,0,0,0,2011/9/17
260,0,0,0,0,0,0,0,0,0,0,0,2011/9/18
261,0,0,0,0,0,0,0,0,0,0,0,2011/9/19
262,0,0,0,0,0,0,0,0,0,0,0,2011/9/20
263,0,0,0,0,0,0,0,0,0,0,0,2011/9/21
264,0,0,0,0,0,0,0,0,0,0,0,2011/9/22
265,0,0,0,0,0,0,0,0,0,0,0,2011/9/23
266,0,0,0,0,0,0,0,0,0,0,0,2011/9/24
267,0,0,0,0,0,0,0,0,0,0,0,2011/9/25
268,0,0,0,0,0,0,0,0,0,0,0,2011/9/26
269,0,0,0,0,0,0,0,0,0,0,0,2011/9/27
270,0,0,0,0,0,0,0,0,0,0,0,2011/9/28
271,0,0,0,0,0,0,0,0,0,0,0,2011/9/29
272,0,0,0,0,0,0,0,0,0,0,0,2011/9/30
273,0,0,0,0,0,0,0,0,0,0,0,2011/10/1
274,0,0,0,0,0,0,0,0,0,0,0,2011/10/2
275,0,0,0,0,0,0,0,0,0,0,0,2011/10/3
276,0,0,0,0,0,0,0,0,0,0,0,2011/10/4
277,0,0,0,0,0,0,0,0,0,0,0,2011/10/5
278,0,0,0,0,0,0,0,0,0,0,0,2011/10/6
279,50,0,0,0,0,0,0,0,0,0,0,2011/10/7
280,50,50,0,0,0,0,0,0,0,0,0,2011/10/8
281,0,100,0,0,0,0,0,0,0,0,0,2011/10/9
282,0,100,0,0,0,0,0,0,0,0,0,2011/10/10
283,0,100,0,0,0,0,0,0,0,0,0,2011/10/11
284,50,100,0,0,0,0,0,0,0,0,0,2011/10/12
285,484100,150,0,0,0,0,0,0,0,0,0,2011/10/13
286,75450.012,464899.988,0,0,0,0,0,0,0,0,0,2011/10/14
287,50231.96262,528218.0374,0,0,0,0,0,0,0,0,0,2011/10/15
288,176654.6051,447545.3949,0,0,0,0,0,0,0,0,0,2011/10/16
289,78722.57842,584127.4216,0,0,0,0,0,0,0,0,0,2011/10/17
290,134408.0948,569741.9052,0,0,0,0,0,0,0,0,0,2011/10/18
291,68813.18488,667486.8151,0,0,0,0,0,0,0,0,0,2011/10/19
292,93904.75356,680345.2464,0,0,0,0,0,0,0,0,0,2011/10/20
293,76068.29363,739731.7064,0,0,0,0,0,0,0,0,0,2011/10/21
294,105290.9898,746909.0102,0,0,0,0,0,0,0,0,0,2011/10/22
295,108654.8725,784945.1275,0,0,0,0,0,0,0,0,0,2011/10/23
296,69919.18715,853480.8129,0,0,0,0,0,0,0,0,0,2011/10/24
297,79235.52838,870314.4716,0,0,0,0,0,0,0,0,0,2011/10/25
298,166021.3334,812378.6666,0,0,0,0,0,0,0,0,0,2011/10/26
299,63634.2376,936115.7624,0,0,0,0,0,0,0,0,0,2011/10/27
300,78694.39171,943605.6083,0,0,0,0,0,0,0,0,0,2011/10/28
301,95558.43745,955741.5625,0,0,0,0,0,0,0,0,0,2011/10/29
302,157116.2073,930983.7927,0,0,0,0,0,0,0,0,0,2011/10/30
303,321546.3276,799553.6724,0,0,0,0,0,0,0,0,0,2011/10/31
304,357150.3596,807749.6404,0,0,0,0,0,0,0,0,0,2011/11/1
305,118760.6947,1108089.305,0,0,0,0,0,0,0,0,0,2011/11/2
306,76805.65618,1195244.344,0,0,0,0,0,0,0,0,0,2011/11/3
307,91158.78242,1227441.218,0,0,0,0,0,0,0,0,0,2011/11/4
308,62160.54206,1286089.458,0,0,0,0,0,0,0,0,0,2011/11/5
309,56137.42561,1323412.574,50,0,0,0,0,0,0,0,0,2011/11/6
310,66163.6434,1342586.357,50,0,0,0,0,0,0,0,0,2011/11/7
311,78175.57147,1357274.429,50,0,0,0,0,0,0,0,0,2011/11/8
312,67793.2187,1394806.781,50,0,0,0,0,0,0,0,0,2011/11/9
313,58998.2945,1429901.705,50,0,0,0,0,0,0,0,0,2011/11/10
314,75068.71129,1442681.289,50,0,0,0,0,0,0,0,0,2011/11/11
315,97836.24905,1258102.753,190910.9975,0,0,0,0,0,0,0,0,2011/11/12
316,67967.02218,1292765.655,214067.3224,0,0,0,0,0,0,0,0,2011/11/13
317,96034.38571,1281921.387,226144.227,0,0,0,0,0,0,0,0,2011/11/14
318,107911.9208,1227195.058,298593.0215,0,0,0,0,0,0,0,0,2011/11/15
319,106037.6964,1236489.352,319622.9513,0,0,0,0,0,0,0,0,2011/11/16
320,55737.59804,1250628.496,386933.9063,0,0,0,0,0,0,0,0,2011/11/17
321,77104.08531,1253952.786,393293.1283,0,0,0,0,0,0,0,0,2011/11/18
322,59265.89473,1278623.839,416410.2668,0,0,0,0,0,0,0,0,2011/11/19
323,79230.76658,1273828.735,433590.4981,0,0,0,0,0,0,0,0,2011/11/20
324,78557.46946,1289490.228,447952.3027,0,0,0,0,0,0,0,0,2011/11/21
325,60031.32561,1305147.749,478470.9257,0,0,0,0,0,0,0,0,2011/11/22
326,51010.82183,1325622.86,496366.3177,0,0,0,0,0,0,0,0,2011/11/23
327,76853.12159,1319018.065,502678.813,0,0,0,0,0,0,0,0,2011/11/24
328,91367.86506,1293194.902,543037.2329,0,0,0,0,0,0,0,0,2011/11/25
329,72335.12789,1326797.82,557417.0522,0,0,0,0,0,0,0,0,2011/11/26
330,67793.81414,1347054.802,572001.3837,0,0,0,0,0,0,0,0,2011/11/27
331,102511.2468,1323170.393,590818.3603,0,0,0,0,0,0,0,0,2011/11/28
332,77394.69195,1359975.182,607580.1262,0,0,0,0,0,0,0,0,2011/11/29
333,84380.61673,1323115.305,673454.0785,0,0,0,0,0,0,0,0,2011/11/30
334,94398.05398,1059046.823,963055.1231,0,0,0,0,0,0,0,0,2011/12/1
335,87749.63644,1037792.554,1028107.81,0,0,0,0,0,0,0,0,2011/12/2
336,108001.2508,1029554.544,1054544.206,0,0,0,0,0,0,0,0,2011/12/3
337,86779.80899,1043053.08,1094067.111,0,0,0,0,0,0,0,0,2011/12/4
338,78885.21125,1057474.31,1113890.479,0,0,0,0,0,0,0,0,2011/12/5
339,368321.4232,1076017.503,835311.0739,0,0,0,0,0,0,0,0,2011/12/6
340,106283.699,1349580.52,852735.781,0,0,0,0,0,0,0,0,2011/12/7
341,103050.0532,1358246.561,874103.3862,0,0,0,0,0,0,0,0,2011/12/8
342,209355.3373,1306251.403,845243.2596,0,0,0,0,0,0,0,0,2011/12/9
343,54453.93094,1469383.933,865562.1357,0,0,0,0,0,0,0,0,2011/12/10
344,74498.47468,1447631.053,897270.4719,0,0,0,0,0,0,0,0,2011/12/11
345,70904.97764,1417674.97,960620.0521,0,0,0,0,0,0,0,0,2011/12/12
346,98006.60005,1388283.319,980710.0806,0,0,0,0,0,0,0,0,2011/12/13
347,41462.76135,1418812.92,1025624.319,0,0,0,0,0,0,0,0,2011/12/14
348,44905.60222,1389542.659,1075651.738,0,0,0,0,0,0,0,0,2011/12/15
349,57382.86227,1349660.036,1133107.102,0,0,0,0,0,0,0,0,2011/12/16
350,63467.96471,1363169.272,1143012.763,0,0,0,0,0,0,0,0,2011/12/17
351,85748.24184,1363491.947,1152159.811,0,0,0,0,0,0,0,0,2011/12/18
352,62966.56588,1394775.46,1170607.974,0,0,0,0,0,0,0,0,2011/12/19
353,90792.78738,1366302.577,1199004.635,0,0,0,0,0,0,0,0,2011/12/20
354,58755.42473,1410520.158,1218874.417,0,0,0,0,0,0,0,0,2011/12/21
355,92452.52981,1405861.414,1227436.056,0,0,0,0,0,0,0,0,2011/12/22
356,77411.89738,1429801.34,1238486.763,0,0,0,0,0,0,0,0,2011/12/23
357,58399.34048,1452277.276,1249173.383,0,0,0,0,0,0,0,0,2011/12/24
358,44982.38839,1442499.226,1286118.385,0,0,0,0,0,0,0,0,2011/12/25
359,49519.16968,1423780.98,1316749.85,0,0,0,0,0,0,0,0,2011/12/26
360,60648.21694,1405357.225,1341244.558,0,0,0,0,0,0,0,0,2011/12/27
361,70449.53103,1380748.692,1377751.777,0,0,0,0,0,0,0,0,2011/12/28
362,108459.4794,1377893.654,1402596.867,0,0,0,0,0,0,0,0,2011/12/29
363,94020.54033,1408391.802,1436037.658,0,0,0,0,0,0,0,0,2011/12/30
364,94629.99477,1410061.65,1462258.355,0,0,0,0,0,0,0,0,2011/12/31
365,92480.12055,1429919.559,1472750.32,0,0,0,0,0,0,0,0,2012/1/1
366,100848.9138,1413517.082,1512384.004,0,0,0,0,0,0,0,0,2012/1/2
367,65902.94869,1448060.837,1544186.214,0,0,0,0,0,0,0,0,2012/1/3
368,75852.74368,1442300.73,1571696.526,0,0,0,0,0,0,0,0,2012/1/4
369,72104.22292,1227136.609,1822159.168,0,0,0,0,0,0,0,0,2012/1/5
370,86920.43096,1191769.738,1869559.832,50,0,0,0,0,0,0,0,2012/1/6
371,40902.13441,1217992.595,1911355.27,50,0,0,0,0,0,0,0,2012/1/7
372,44363.35015,1118024.488,2021812.162,50,0,0,0,0,0,0,0,2012/1/8
373,26995.38436,1126958.627,2040195.989,50,0,0,0,0,0,0,0,2012/1/9
374,93415.92331,1054598.062,2055836.015,50,0,0,0,0,0,0,0,2012/1/10
375,29346.22498,1101518.655,2085185.12,50,0,0,0,0,0,0,0,2012/1/11
376,89898.28933,1037794.037,2002046.576,114461.0975,0,0,0,0,0,0,0,2012/1/12
377,91331.55859,1082369.056,1989831.964,131717.4219,0,0,0,0,0,0,0,2012/1/13
378,71254.74307,1127106.837,1997087.047,142451.3736,0,0,0,0,0,0,0,2012/1/14
379,66688.18634,1130055.452,1943366.051,213940.3106,0,0,0,0,0,0,0,2012/1/15
380,53104.30418,1152707.426,1930736.245,233252.0251,0,0,0,0,0,0,0,2012/1/16
381,34181.12859,1154175.486,1896232.84,298110.5456,0,0,0,0,0,0,0,2012/1/17
382,51845.66296,1122136.089,1908252.051,312316.1972,0,0,0,0,0,0,0,2012/1/18
383,34021.77221,1104090.648,1932542.279,332345.2999,0,0,0,0,0,0,0,2012/1/19
384,59732.24758,1076801.648,1929511.606,347804.4978,0,0,0,0,0,0,0,2012/1/20
385,46119.08111,1071558.621,1948563.991,358908.3067,0,0,0,0,0,0,0,2012/1/21
386,40456.92054,1064820.492,1961466.398,378956.1902,0,0,0,0,0,0,0,2012/1/22
387,56140.68894,1058756.072,1966671.818,391481.4204,0,0,0,0,0,0,0,2012/1/23
388,82616.28797,1050796.87,1961016.783,400620.0595,0,0,0,0,0,0,0,2012/1/24
389,90285.80916,1053893.559,1943861.355,435809.2765,0,0,0,0,0,0,0,2012/1/25
390,107318.7644,1042101.022,1954823.049,449657.1642,0,0,0,0,0,0,0,2012/1/26
391,371851.6091,1027712.252,1723671.685,462764.4545,0,0,0,0,0,0,0,2012/1/27
392,126637.3456,1292431.326,1733158.466,478972.8622,0,0,0,0,0,0,0,2012/1/28
393,95758.96884,1335335.563,1758572.191,493133.2764,0,0,0,0,0,0,0,2012/1/29
394,130898.2506,1315841.602,1770135.277,514024.8709,0,0,0,0,0,0,0,2012/1/30
395,83006.80676,1379855.616,1705381.252,580706.3247,0,0,0,0,0,0,0,2012/1/31
396,153196.2923,1323513.978,1707129.309,588810.4202,0,0,0,0,0,0,0,2012/2/1
397,179934.9044,1363784.65,1652339.388,609441.0567,0,0,0,0,0,0,0,2012/2/2
398,113354.3505,1449864.777,1643321.875,635708.9979,0,0,0,0,0,0,0,2012/2/3
399,178459.2336,1418802.487,1645823.837,642364.4426,0,0,0,0,0,0,0,2012/2/4
400,127357.4332,1503522.876,1643360.601,654859.0893,0,0,0,0,0,0,0,2012/2/5
401,103555.6734,1561989.732,1616629.147,676725.4473,0,0,0,0,0,0,0,2012/2/6
402,94335.75068,1596967.18,1593638.434,704658.6357,0,0,0,0,0,0,0,2012/2/7
